Fecha,Tienda,Producto,Ventas,Ventas_Monto,Descuento_Aplicado,Categoría,Región,Temperatura_Promedio_C,Precipitacion_mm
2024-05-05 00:00:00,1,16,100,74486.4,4.93,Ropa,Oeste,22.9,7.5
2024-05-05 00:00:00,1,17,78,48690.35,2.68,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,1,18,58,13395.0,3.23,Hogar,Oeste,22.9,7.5
2024-05-05 00:00:00,1,19,52,17657.18,14.93,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,1,20,60,20923.8,0.0,Salud,Oeste,22.9,7.5
2024-05-05 00:00:00,2,1,94,61407.38,0.0,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,2,2,28,4399.05,0.89,Alimentos,Oeste,22.9,7.5
2024-05-05 00:00:00,2,3,39,12264.52,2.8,Alimentos,Oeste,22.9,7.5
2024-05-05 00:00:00,2,4,35,3361.4,0.0,Ropa,Oeste,22.9,7.5
2024-05-05 00:00:00,2,5,75,18937.15,6.33,Salud,Oeste,22.9,7.5
2024-05-05 00:00:00,2,6,54,7789.49,13.8,Hogar,Oeste,22.9,7.5
2024-05-05 00:00:00,2,7,20,14001.19,4.03,Alimentos,Oeste,22.9,7.5
2024-05-05 00:00:00,2,8,57,51029.34,4.91,Salud,Oeste,22.9,7.5
2024-05-05 00:00:00,2,9,73,47197.67,15.79,Hogar,Oeste,22.9,7.5
2024-05-05 00:00:00,2,10,107,19988.22,2.09,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,2,11,93,73175.19,0.0,Alimentos,Oeste,22.9,7.5
2024-05-05 00:00:00,2,12,45,18465.37,11.68,Alimentos,Oeste,22.9,7.5
2024-05-05 00:00:00,2,13,109,68772.46,0.0,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,2,14,80,67757.37,3.99,Salud,Oeste,22.9,7.5
2024-05-05 00:00:00,2,15,38,10477.36,0.0,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,2,16,77,57385.4,4.87,Ropa,Oeste,22.9,7.5
2024-05-05 00:00:00,2,17,72,45277.75,1.96,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,2,18,79,16710.27,11.37,Hogar,Oeste,22.9,7.5
2024-05-05 00:00:00,2,19,39,15337.13,1.48,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,2,20,29,10113.17,0.0,Salud,Oeste,22.9,7.5
2024-05-05 00:00:00,3,1,85,55527.95,0.0,Electrónica,Este,12.1,9.0
2024-05-05 00:00:00,3,2,31,4840.78,1.49,Alimentos,Este,12.1,9.0
2024-05-05 00:00:00,3,3,52,16229.07,3.53,Alimentos,Este,12.1,9.0
2024-05-05 00:00:00,3,4,37,3553.48,0.0,Ropa,Este,12.1,9.0
2024-05-05 00:00:00,3,5,86,22517.69,2.87,Salud,Este,12.1,9.0
2024-05-05 00:00:00,3,6,37,5204.39,15.95,Hogar,Este,12.1,9.0
2024-05-05 00:00:00,3,7,86,56715.13,9.59,Alimentos,Este,12.1,9.0
2024-05-05 00:00:00,3,8,36,29198.83,13.85,Salud,Este,12.1,9.0
2024-05-05 00:00:00,3,9,44,31170.32,7.73,Hogar,Este,12.1,9.0
2024-05-05 00:00:00,3,10,95,16887.15,6.83,Electrónica,Este,12.1,9.0
2024-05-05 00:00:00,3,11,64,50357.12,0.0,Alimentos,Este,12.1,9.0
2024-05-05 00:00:00,3,12,38,17395.66,1.47,Alimentos,Este,12.1,9.0
2024-05-05 00:00:00,3,13,77,48582.38,0.0,Electrónica,Este,12.1,9.0
2024-05-05 00:00:00,3,14,51,42856.41,4.74,Salud,Este,12.1,9.0
2024-05-05 00:00:00,3,15,53,14613.16,0.0,Electrónica,Este,12.1,9.0
2024-05-05 00:00:00,3,16,25,19355.3,1.18,Ropa,Este,12.1,9.0
2024-05-05 00:00:00,3,17,85,50867.1,6.7,Electrónica,Este,12.1,9.0
2024-05-05 00:00:00,3,18,29,5889.14,14.91,Hogar,Este,12.1,9.0
2024-05-05 00:00:00,3,19,73,26160.09,10.22,Electrónica,Este,12.1,9.0
2024-05-05 00:00:00,3,20,52,18133.96,0.0,Salud,Este,12.1,9.0
2024-05-05 00:00:00,4,1,35,22864.45,0.0,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,4,2,18,2786.79,2.33,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,4,3,93,29998.94,0.29,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,4,4,18,1728.72,0.0,Ropa,Centro,29.7,13.3
2024-05-05 00:00:00,4,5,80,19611.64,9.06,Salud,Centro,29.7,13.3
2024-05-05 00:00:00,4,6,35,4882.11,16.65,Hogar,Centro,29.7,13.3
2024-05-05 00:00:00,4,7,48,32964.21,5.85,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,4,8,28,24202.74,8.19,Salud,Centro,29.7,13.3
2024-05-05 00:00:00,4,9,27,19624.23,5.33,Hogar,Centro,29.7,13.3
2024-05-05 00:00:00,4,10,51,9112.19,6.35,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,4,11,76,59799.08,0.0,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,4,12,19,8313.15,5.83,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,4,13,25,15773.5,0.0,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,4,14,58,50859.07,0.6,Salud,Centro,29.7,13.3
2024-05-05 00:00:00,4,15,100,27572.0,0.0,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,4,16,64,48902.84,2.47,Ropa,Centro,29.7,13.3
2024-05-05 00:00:00,4,17,30,17553.82,8.78,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,4,18,42,9037.6,9.84,Hogar,Centro,29.7,13.3
2024-05-05 00:00:00,4,19,57,22428.37,1.42,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,4,20,85,29642.05,0.0,Salud,Centro,29.7,13.3
2024-05-05 00:00:00,5,1,90,58794.3,0.0,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,5,2,58,8387.71,8.77,Alimentos,Oeste,22.9,7.5
2024-05-05 00:00:00,5,3,34,10654.04,3.14,Alimentos,Oeste,22.9,7.5
2024-05-05 00:00:00,5,4,77,7395.08,0.0,Ropa,Oeste,22.9,7.5
2024-05-05 00:00:00,5,5,31,6816.68,18.43,Salud,Oeste,22.9,7.5
2024-05-05 00:00:00,5,6,25,3371.51,19.41,Hogar,Oeste,22.9,7.5
2024-05-05 00:00:00,5,7,72,48666.09,7.34,Alimentos,Oeste,22.9,7.5
2024-05-05 00:00:00,5,8,29,26565.98,2.7,Salud,Oeste,22.9,7.5
2024-05-05 00:00:00,5,9,53,38466.55,5.47,Hogar,Oeste,22.9,7.5
2024-05-05 00:00:00,5,10,97,17065.43,7.79,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,5,11,26,20457.58,0.0,Alimentos,Oeste,22.9,7.5
2024-05-05 00:00:00,5,12,41,18288.75,3.99,Alimentos,Oeste,22.9,7.5
2024-05-05 00:00:00,5,13,81,51106.14,0.0,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,5,14,96,79475.69,6.16,Salud,Oeste,22.9,7.5
2024-05-05 00:00:00,5,15,65,17921.8,0.0,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,5,16,33,25562.59,1.13,Ropa,Oeste,22.9,7.5
2024-05-05 00:00:00,5,17,91,55281.01,5.29,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,5,18,52,11398.75,8.15,Hogar,Oeste,22.9,7.5
2024-05-05 00:00:00,5,19,75,28813.58,3.75,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,5,20,108,37662.84,0.0,Salud,Oeste,22.9,7.5
2024-05-05 00:00:00,6,1,27,17638.29,0.0,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,6,2,90,14042.38,1.57,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,6,3,13,4027.63,4.24,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,6,4,47,4513.88,0.0,Ropa,Centro,29.7,13.3
2024-05-05 00:00:00,6,5,62,14563.6,12.86,Salud,Centro,29.7,13.3
2024-05-05 00:00:00,6,6,25,3828.33,8.5,Hogar,Centro,29.7,13.3
2024-05-05 00:00:00,6,7,41,27817.36,6.99,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,6,8,72,65036.46,4.05,Salud,Centro,29.7,13.3
2024-05-05 00:00:00,6,9,66,48416.83,4.45,Hogar,Centro,29.7,13.3
2024-05-05 00:00:00,6,10,102,18633.89,4.25,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,6,11,94,73962.02,0.0,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,6,12,40,17980.52,3.25,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,6,13,35,22082.9,0.0,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,6,14,74,63049.09,3.42,Salud,Centro,29.7,13.3
2024-05-05 00:00:00,6,15,74,20403.28,0.0,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,6,16,107,81994.3,2.19,Ropa,Centro,29.7,13.3
2024-05-05 00:00:00,6,17,25,15457.89,3.61,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,6,18,112,23328.01,12.73,Hogar,Centro,29.7,13.3
2024-05-05 00:00:00,6,19,28,10682.04,4.42,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,6,20,47,16390.31,0.0,Salud,Centro,29.7,13.3
2024-05-05 00:00:00,7,1,39,25477.53,0.0,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,7,2,86,13609.87,0.17,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,7,3,35,11071.25,2.23,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,7,4,73,7010.92,0.0,Ropa,Centro,29.7,13.3
2024-05-05 00:00:00,7,5,23,5753.5,7.2,Salud,Centro,29.7,13.3
2024-05-05 00:00:00,7,6,26,3510.15,19.33,Hogar,Centro,29.7,13.3
2024-05-05 00:00:00,7,7,60,43420.24,0.79,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,7,8,26,23806.36,2.74,Salud,Centro,29.7,13.3
2024-05-05 00:00:00,7,9,72,51963.7,6.0,Hogar,Centro,29.7,13.3
2024-05-05 00:00:00,7,10,75,13982.59,2.28,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,7,11,40,31473.2,0.0,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,7,12,62,28079.94,2.52,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,7,13,73,46058.62,0.0,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,7,14,39,31916.67,7.23,Salud,Centro,29.7,13.3
2024-05-05 00:00:00,7,15,80,22057.6,0.0,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,7,16,26,19777.24,2.91,Ropa,Centro,29.7,13.3
2024-05-05 00:00:00,7,17,42,26070.33,3.23,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,7,18,104,23654.05,4.7,Hogar,Centro,29.7,13.3
2024-05-05 00:00:00,7,19,37,12217.94,17.27,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,7,20,23,8020.79,0.0,Salud,Centro,29.7,13.3
2024-05-05 00:00:00,8,1,51,33316.77,0.0,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,8,2,109,15946.72,7.71,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,8,3,80,25233.17,2.51,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,8,4,36,3457.44,0.0,Ropa,Centro,29.7,13.3
2024-05-05 00:00:00,8,5,21,5328.61,5.87,Salud,Centro,29.7,13.3
2024-05-05 00:00:00,8,6,50,6764.44,19.16,Hogar,Centro,29.7,13.3
2024-05-05 00:00:00,8,7,63,43531.74,5.27,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,8,8,39,32164.11,12.4,Salud,Centro,29.7,13.3
2024-05-05 00:00:00,8,9,13,9544.61,4.37,Hogar,Centro,29.7,13.3
2024-05-05 00:00:00,8,10,31,5432.57,8.15,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,8,11,97,76322.51,0.0,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,8,12,76,33910.59,3.96,Alimentos,Centro,29.7,13.3
2024-05-05 00:00:00,8,13,30,18928.2,0.0,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,8,14,30,25547.51,3.47,Salud,Centro,29.7,13.3
2024-05-05 00:00:00,8,15,20,5514.4,0.0,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,8,16,95,71527.12,3.9,Ropa,Centro,29.7,13.3
2024-05-05 00:00:00,8,17,65,39157.78,6.08,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,8,18,28,6518.18,2.46,Hogar,Centro,29.7,13.3
2024-05-05 00:00:00,8,19,86,29152.23,15.08,Electrónica,Centro,29.7,13.3
2024-05-05 00:00:00,8,20,108,37662.84,0.0,Salud,Centro,29.7,13.3
2024-05-05 00:00:00,9,1,10,6532.7,0.0,Electrónica,Sur,18.5,2.0
2024-05-05 00:00:00,9,2,74,11423.99,2.61,Alimentos,Sur,18.5,2.0
2024-05-05 00:00:00,9,3,40,12348.64,4.58,Alimentos,Sur,18.5,2.0
2024-05-05 00:00:00,9,4,50,4802.0,0.0,Ropa,Sur,18.5,2.0
2024-05-05 00:00:00,9,5,88,19893.93,16.14,Salud,Sur,18.5,2.0
2024-05-05 00:00:00,9,6,41,6515.4,5.04,Hogar,Sur,18.5,2.0
2024-05-05 00:00:00,9,7,74,48688.05,9.8,Alimentos,Sur,18.5,2.0
2024-05-05 00:00:00,9,8,38,30998.53,13.35,Salud,Sur,18.5,2.0
2024-05-05 00:00:00,9,9,74,55023.43,3.15,Hogar,Sur,18.5,2.0
2024-05-05 00:00:00,9,10,54,9685.34,5.99,Electrónica,Sur,18.5,2.0
2024-05-05 00:00:00,9,11,55,43275.65,0.0,Alimentos,Sur,18.5,2.0
2024-05-05 00:00:00,9,12,30,13353.25,4.2,Alimentos,Sur,18.5,2.0
2024-05-05 00:00:00,9,13,42,26499.48,0.0,Electrónica,Sur,18.5,2.0
2024-05-05 00:00:00,9,14,59,51683.44,0.7,Salud,Sur,18.5,2.0
2024-05-05 00:00:00,9,15,77,21230.44,0.0,Electrónica,Sur,18.5,2.0
2024-05-05 00:00:00,9,16,44,33558.81,2.65,Ropa,Sur,18.5,2.0
2024-05-05 00:00:00,9,17,106,62511.73,8.06,Electrónica,Sur,18.5,2.0
2024-05-05 00:00:00,9,18,25,5908.7,0.97,Hogar,Sur,18.5,2.0
2024-05-05 00:00:00,9,19,90,33631.21,6.38,Electrónica,Sur,18.5,2.0
2024-05-05 00:00:00,9,20,71,24759.83,0.0,Salud,Sur,18.5,2.0
2024-05-05 00:00:00,10,1,25,16331.75,0.0,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,10,2,68,10025.04,7.0,Alimentos,Oeste,22.9,7.5
2024-05-05 00:00:00,10,3,53,17141.39,0.03,Alimentos,Oeste,22.9,7.5
2024-05-05 00:00:00,10,4,24,2304.96,0.0,Ropa,Oeste,22.9,7.5
2024-05-05 00:00:00,10,5,35,8704.56,7.74,Salud,Oeste,22.9,7.5
2024-05-05 00:00:00,10,6,104,14669.22,15.72,Hogar,Oeste,22.9,7.5
2024-05-05 00:00:00,10,7,48,32928.24,5.96,Alimentos,Oeste,22.9,7.5
2024-05-05 00:00:00,10,8,45,38886.22,8.21,Salud,Oeste,22.9,7.5
2024-05-05 00:00:00,10,9,55,36004.76,14.74,Hogar,Oeste,22.9,7.5
2024-05-05 00:00:00,10,10,84,14946.99,6.73,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,10,11,64,50357.12,0.0,Alimentos,Oeste,22.9,7.5
2024-05-05 00:00:00,10,12,68,29467.26,6.73,Alimentos,Oeste,22.9,7.5
2024-05-05 00:00:00,10,13,53,33439.82,0.0,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,10,14,29,23407.47,8.5,Salud,Oeste,22.9,7.5
2024-05-05 00:00:00,10,15,11,3032.92,0.0,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,10,16,33,24645.31,4.67,Ropa,Oeste,22.9,7.5
2024-05-05 00:00:00,10,17,34,19928.2,8.62,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,10,18,43,9553.73,6.91,Hogar,Oeste,22.9,7.5
2024-05-05 00:00:00,10,19,99,39316.5,0.51,Electrónica,Oeste,22.9,7.5
2024-05-05 00:00:00,10,20,92,32083.16,0.0,Salud,Oeste,22.9,7.5
2024-05-12 00:00:00,1,1,80,52261.6,0.0,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,1,2,21,3153.84,5.26,Alimentos,Oeste,13.4,17.4
2024-05-12 00:00:00,1,3,28,8697.5,3.99,Alimentos,Oeste,13.4,17.4
2024-05-12 00:00:00,1,4,95,9123.8,0.0,Ropa,Oeste,13.4,17.4
2024-05-12 00:00:00,1,5,100,25905.81,3.9,Salud,Oeste,13.4,17.4
2024-05-12 00:00:00,1,6,73,10366.32,15.15,Hogar,Oeste,13.4,17.4
2024-05-12 00:00:00,1,7,58,40959.02,3.19,Alimentos,Oeste,13.4,17.4
2024-05-12 00:00:00,1,8,91,77667.08,9.34,Salud,Oeste,13.4,17.4
2024-05-12 00:00:00,1,9,95,65965.24,9.56,Hogar,Oeste,13.4,17.4
2024-05-12 00:00:00,1,10,61,11466.98,1.47,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,1,11,54,42488.82,0.0,Alimentos,Oeste,13.4,17.4
2024-05-12 00:00:00,1,12,32,14045.68,5.53,Alimentos,Oeste,13.4,17.4
2024-05-12 00:00:00,1,13,83,52368.02,0.0,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,1,14,68,54447.97,9.23,Salud,Oeste,13.4,17.4
2024-05-12 00:00:00,1,15,78,21506.16,0.0,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,1,16,29,22703.37,0.07,Ropa,Oeste,13.4,17.4
2024-05-12 00:00:00,1,17,96,59244.21,3.79,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,1,18,47,9852.77,12.16,Hogar,Oeste,13.4,17.4
2024-05-12 00:00:00,1,19,100,39698.42,0.55,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,1,20,77,26852.21,0.0,Salud,Oeste,13.4,17.4
2024-05-12 00:00:00,2,1,29,18944.83,0.0,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,2,2,40,5888.45,7.13,Alimentos,Oeste,13.4,17.4
2024-05-12 00:00:00,2,3,67,21181.65,2.28,Alimentos,Oeste,13.4,17.4
2024-05-12 00:00:00,2,4,45,4321.8,0.0,Ropa,Oeste,13.4,17.4
2024-05-12 00:00:00,2,5,50,12264.83,9.0,Salud,Oeste,13.4,17.4
2024-05-12 00:00:00,2,6,33,5255.45,4.84,Hogar,Oeste,13.4,17.4
2024-05-12 00:00:00,2,7,38,26916.95,2.89,Alimentos,Oeste,13.4,17.4
2024-05-12 00:00:00,2,8,53,43927.86,11.96,Salud,Oeste,13.4,17.4
2024-05-12 00:00:00,2,9,37,23534.3,17.15,Hogar,Oeste,13.4,17.4
2024-05-12 00:00:00,2,10,83,14931.17,5.71,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,2,11,33,25965.39,0.0,Alimentos,Oeste,13.4,17.4
2024-05-12 00:00:00,2,12,25,10424.21,10.25,Alimentos,Oeste,13.4,17.4
2024-05-12 00:00:00,2,13,20,12618.8,0.0,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,2,14,48,38727.55,8.54,Salud,Oeste,13.4,17.4
2024-05-12 00:00:00,2,15,35,9650.2,0.0,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,2,16,104,79687.87,2.2,Ropa,Oeste,13.4,17.4
2024-05-12 00:00:00,2,17,36,22129.33,4.17,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,2,18,66,14500.54,7.94,Hogar,Oeste,13.4,17.4
2024-05-12 00:00:00,2,19,85,28865.47,14.92,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,2,20,69,24062.37,0.0,Salud,Oeste,13.4,17.4
2024-05-12 00:00:00,3,1,52,33970.04,0.0,Electrónica,Este,15.6,8.1
2024-05-12 00:00:00,3,2,62,9374.39,4.62,Alimentos,Este,15.6,8.1
2024-05-12 00:00:00,3,3,79,25214.58,1.34,Alimentos,Este,15.6,8.1
2024-05-12 00:00:00,3,4,62,5954.48,0.0,Ropa,Este,15.6,8.1
2024-05-12 00:00:00,3,5,37,8978.27,9.98,Salud,Este,15.6,8.1
2024-05-12 00:00:00,3,6,73,10270.34,15.93,Hogar,Este,15.6,8.1
2024-05-12 00:00:00,3,7,68,48306.47,2.61,Alimentos,Este,15.6,8.1
2024-05-12 00:00:00,3,8,50,41125.95,12.63,Salud,Este,15.6,8.1
2024-05-12 00:00:00,3,9,25,18723.93,2.45,Hogar,Este,15.6,8.1
2024-05-12 00:00:00,3,10,78,13398.87,9.96,Electrónica,Este,15.6,8.1
2024-05-12 00:00:00,3,11,72,56651.76,0.0,Alimentos,Este,15.6,8.1
2024-05-12 00:00:00,3,12,54,22606.79,9.89,Alimentos,Este,15.6,8.1
2024-05-12 00:00:00,3,13,79,49844.26,0.0,Electrónica,Este,15.6,8.1
2024-05-12 00:00:00,3,14,56,46191.41,6.5,Salud,Este,15.6,8.1
2024-05-12 00:00:00,3,15,67,18473.24,0.0,Electrónica,Este,15.6,8.1
2024-05-12 00:00:00,3,16,43,33303.9,1.14,Ropa,Este,15.6,8.1
2024-05-12 00:00:00,3,17,62,38244.31,3.83,Electrónica,Este,15.6,8.1
2024-05-12 00:00:00,3,18,40,9377.51,1.77,Hogar,Este,15.6,8.1
2024-05-12 00:00:00,3,19,78,27231.34,12.54,Electrónica,Este,15.6,8.1
2024-05-12 00:00:00,3,20,53,18482.69,0.0,Salud,Este,15.6,8.1
2024-05-12 00:00:00,4,1,20,13065.4,0.0,Electrónica,Centro,15.5,12.0
2024-05-12 00:00:00,4,2,78,12214.0,1.22,Alimentos,Centro,15.5,12.0
2024-05-12 00:00:00,4,3,59,18956.99,0.68,Alimentos,Centro,15.5,12.0
2024-05-12 00:00:00,4,4,63,6050.52,0.0,Ropa,Centro,15.5,12.0
2024-05-12 00:00:00,4,5,61,15390.83,6.4,Salud,Centro,15.5,12.0
2024-05-12 00:00:00,4,6,57,8199.44,14.04,Hogar,Centro,15.5,12.0
2024-05-12 00:00:00,4,7,45,31563.6,3.84,Alimentos,Centro,15.5,12.0
2024-05-12 00:00:00,4,8,37,31954.14,8.27,Salud,Centro,15.5,12.0
2024-05-12 00:00:00,4,9,37,25266.75,11.06,Hogar,Centro,15.5,12.0
2024-05-12 00:00:00,4,10,31,5776.03,2.34,Electrónica,Centro,15.5,12.0
2024-05-12 00:00:00,4,11,79,62159.57,0.0,Alimentos,Centro,15.5,12.0
2024-05-12 00:00:00,4,12,43,19344.87,3.17,Alimentos,Centro,15.5,12.0
2024-05-12 00:00:00,4,13,27,17035.38,0.0,Electrónica,Centro,15.5,12.0
2024-05-12 00:00:00,4,14,38,31973.92,4.62,Salud,Centro,15.5,12.0
2024-05-12 00:00:00,4,15,90,24814.8,0.0,Electrónica,Centro,15.5,12.0
2024-05-12 00:00:00,4,16,89,67297.47,3.48,Ropa,Centro,15.5,12.0
2024-05-12 00:00:00,4,17,96,55673.29,9.59,Electrónica,Centro,15.5,12.0
2024-05-12 00:00:00,4,18,75,17896.05,0.02,Hogar,Centro,15.5,12.0
2024-05-12 00:00:00,4,19,77,26307.42,14.41,Electrónica,Centro,15.5,12.0
2024-05-12 00:00:00,4,20,52,18133.96,0.0,Salud,Centro,15.5,12.0
2024-05-12 00:00:00,5,1,90,58794.3,0.0,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,5,2,57,8232.95,8.88,Alimentos,Oeste,13.4,17.4
2024-05-12 00:00:00,5,3,86,27075.93,2.68,Alimentos,Oeste,13.4,17.4
2024-05-12 00:00:00,5,4,75,7203.0,0.0,Ropa,Oeste,13.4,17.4
2024-05-12 00:00:00,5,5,67,17890.74,0.94,Salud,Oeste,13.4,17.4
2024-05-12 00:00:00,5,6,72,10007.87,16.94,Hogar,Oeste,13.4,17.4
2024-05-12 00:00:00,5,7,49,32470.11,9.16,Alimentos,Oeste,13.4,17.4
2024-05-12 00:00:00,5,8,64,53761.03,10.78,Salud,Oeste,13.4,17.4
2024-05-12 00:00:00,5,9,84,61378.18,4.83,Hogar,Oeste,13.4,17.4
2024-05-12 00:00:00,5,10,103,19173.6,2.43,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,5,11,40,31473.2,0.0,Alimentos,Oeste,13.4,17.4
2024-05-12 00:00:00,5,12,47,21667.29,0.78,Alimentos,Oeste,13.4,17.4
2024-05-12 00:00:00,5,13,34,21451.96,0.0,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,5,14,28,23185.37,6.14,Salud,Oeste,13.4,17.4
2024-05-12 00:00:00,5,15,26,7168.72,0.0,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,5,16,53,41451.56,0.17,Ropa,Oeste,13.4,17.4
2024-05-12 00:00:00,5,17,49,28631.65,8.91,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,5,18,79,17972.22,4.68,Hogar,Oeste,13.4,17.4
2024-05-12 00:00:00,5,19,57,21543.93,5.31,Electrónica,Oeste,13.4,17.4
2024-05-12 00:00:00,5,20,85,29642.05,0.0,Salud,Oeste,13.4,17.4
2024-05-12 00:00:00,6,1,93,60754.11,0.0,Electrónica,Centro,15.5,12.0
2024-05-12 00:00:00,6,2,31,4716.9,4.01,Alimentos,Centro,15.5,12.0
2024-05-12 00:00:00,6,3,42,13303.38,2.09,Alimentos,Centro,15.5,12.0
2024-05-12 00:00:00,6,4,27,2593.08,0.0,Ropa,Centro,15.5,12.0
2024-05-12 00:00:00,6,5,97,23692.53,9.39,Salud,Centro,15.5,12.0
2024-05-12 00:00:00,6,6,42,6917.51,1.58,Hogar,Centro,15.5,12.0
2024-05-12 00:00:00,6,7,95,62784.55,9.4,Alimentos,Centro,15.5,12.0
2024-05-12 00:00:00,6,8,90,82446.38,2.7,Salud,Centro,15.5,12.0
2024-05-12 00:00:00,6,9,48,36298.93,1.5,Hogar,Centro,15.5,12.0
2024-05-12 00:00:00,6,10,68,12870.75,0.79,Electrónica,Centro,15.5,12.0
2024-05-12 00:00:00,6,11,47,36981.01,0.0,Alimentos,Centro,15.5,12.0
2024-05-12 00:00:00,6,12,82,33067.53,13.2,Alimentos,Centro,15.5,12.0
2024-05-12 00:00:00,6,13,48,30285.12,0.0,Electrónica,Centro,15.5,12.0
2024-05-12 00:00:00,6,14,38,32341.89,3.52,Salud,Centro,15.5,12.0
2024-05-12 00:00:00,6,15,103,28399.16,0.0,Electrónica,Centro,15.5,12.0
2024-05-12 00:00:00,6,16,77,59528.54,1.32,Ropa,Centro,15.5,12.0
2024-05-12 00:00:00,6,17,29,18401.77,1.08,Electrónica,Centro,15.5,12.0
2024-05-12 00:00:00,6,18,59,13889.8,1.36,Hogar,Centro,15.5,12.0
2024-05-12 00:00:00,6,19,85,29258.8,13.76,Electrónica,Centro,15.5,12.0
2024-05-12 00:00:00,6,20,79,27549.67,0.0,Salud,Centro,15.5,12.0
