Fecha,Tienda,Producto,Descuento_Aplicado,Temperatura_Promedio_C,Precipitacion_mm,Categoría,Precio,Costo,Descuento_Max,Marca,Región,year,month,week,day_of_year,ventas_lag_1,ventas_lag_2,ventas_lag_4,ventas_lag_8,monto_lag_1,monto_lag_2,monto_lag_4,monto_lag_8,ventas_rolling_4,ventas_rolling_8,ventas_rolling_12,monto_rolling_4,monto_rolling_8,monto_rolling_12,Prediccion_Ventas,Prediccion_Monto
2025-04-13,4,7,0,22.246129032258064,10.169677419354839,0,729.45,381.74,10,0,0,2025,4,15,103,58.0,53.0,43.0,53.0,41501.36,38469.98,30598.04,37795.93,57.5,53.375,53.25,41188.96250000001,38307.8225,37923.21,59.228825,43204.466115760806
2025-04-13,4,8,0,22.246129032258064,10.169677419354839,4,941.46,492.69,15,3,0,2025,4,15,103,43.0,84.0,51.0,60.0,36279.28,78105.22,43149.08,48064.8,56.75,57.125,59.75,50602.3225,49048.291249999995,51197.135,50.756374,47785.09620414734
2025-04-13,4,9,0,22.246129032258064,10.169677419354839,2,767.77,401.79,20,1,0,2025,4,15,103,22.0,73.0,43.0,34.0,16127.67,55401.77,27982.01,25469.33,48.75,55.0,54.166666666666664,35500.23,38887.9375,38791.35583333333,45.99623,35314.526335601804
2025-04-13,4,10,0,22.246129032258064,10.169677419354839,1,190.79,99.85,10,2,0,2025,4,15,103,63.0,63.0,27.0,74.0,11074.39,10935.99,4672.31,13207.98,47.75,56.25,58.166666666666664,8406.5725,10100.373749999999,10589.841666666667,36.28068,6921.991244392395
2025-04-13,4,11,0,22.246129032258064,10.169677419354839,0,786.83,411.77,0,2,0,2025,4,15,103,27.0,31.0,93.0,56.0,21244.41,24391.73,73175.19,44062.48,62.25,61.125,61.333333333333336,48980.1675,48094.98375,48258.90666666667,97.034744,76349.84782821656
2025-04-13,4,12,0,22.246129032258064,10.169677419354839,0,464.61,243.14,15,1,0,2025,4,15,103,34.0,60.0,89.0,40.0,14477.88,26583.76,37292.3,17098.94,54.25,54.0,61.75,23293.2675,23405.50125,26436.735833333336,60.507454,28112.368165054322
2025-04-13,4,13,0,22.246129032258064,10.169677419354839,1,630.94,330.19,0,0,0,2025,4,15,103,63.0,53.0,47.0,77.0,39749.22,33439.82,29654.18,48582.38,62.75,75.625,67.83333333333333,39591.485,47714.837499999994,42798.763333333336,69.78505,44030.17909271241
2025-04-13,4,14,0,22.246129032258064,10.169677419354839,4,882.17,461.66,10,1,0,2025,4,15,103,99.0,60.0,66.0,91.0,78765.85,52554.74,56180.24,73364.84,68.5,67.625,62.5,56976.545,56457.417499999996,52200.24833333333,57.288864,50538.51727462768
2025-04-13,4,15,0,22.246129032258064,10.169677419354839,1,275.72,144.29,0,1,0,2025,4,15,103,57.0,74.0,76.0,67.0,15716.04,20403.28,20954.72,18473.24,59.25,50.0,53.083333333333336,16336.41,13786.0,14636.136666666667,56.076195,15461.328420104983
2025-04-13,4,16,0,22.246129032258064,10.169677419354839,3,783.45,410.0,5,1,0,2025,4,15,103,18.0,81.0,52.0,63.0,13719.14,62634.74,39237.79,48508.36,56.75,52.25,60.583333333333336,43505.84,39875.93125,46143.32666666666,61.916225,48508.26681575776
2025-04-13,4,17,0,22.246129032258064,10.169677419354839,1,641.44,335.68,10,0,0,2025,4,15,103,30.0,60.0,26.0,42.0,18150.33,34875.8,15968.26,25694.01,45.75,43.25,46.0,27683.647500000003,26019.26375,27593.3475,49.198177,31557.678871459964
2025-04-13,4,18,0,22.246129032258064,10.169677419354839,2,238.66,124.9,15,0,0,2025,4,15,103,39.0,82.0,98.0,23.0,9107.56,19565.18,21359.91,5156.32,73.75,68.5,60.416666666666664,16816.120000000003,15204.260000000002,13441.375833333334,85.42597,20387.76247390747
2025-04-13,4,19,0,22.246129032258064,10.169677419354839,1,399.16,208.89,20,2,0,2025,4,15,103,76.0,71.0,40.0,38.0,29187.26,25825.53,15344.15,14585.39,63.0,68.875,68.25,23602.68,25071.7075,24296.25416666667,56.954166,22733.82506515503
2025-04-13,4,20,0,22.246129032258064,10.169677419354839,4,348.73,182.5,0,3,0,2025,4,15,103,72.0,25.0,33.0,79.0,25108.56,8718.25,11508.09,27549.67,50.75,46.375,50.166666666666664,17698.0475,16172.35375,17494.62166666667,54.998917,19179.77219497681
2025-04-13,5,1,0,22.246129032258064,10.169677419354839,1,653.27,341.87,0,1,2,2025,4,15,103,36.0,58.0,72.0,63.0,23517.72,37889.66,47035.44,41156.01,50.5,60.125,57.166666666666664,32990.135,39277.85875,37345.26833333333,53.246143,34784.10806041717
2025-04-13,5,2,0,22.246129032258064,10.169677419354839,0,158.52,82.96,10,0,2,2025,4,15,103,100.0,60.0,32.0,39.0,14297.67,9246.73,4913.17,6006.4,53.5,49.875,52.0,7943.977499999999,7456.762500000001,7802.678333333332,29.197126,4628.328475112915
2025-04-13,5,3,0,22.246129032258064,10.169677419354839,0,323.52,169.31,5,2,2,2025,4,15,103,72.0,38.0,37.0,43.0,23044.64,11856.63,11644.31,13375.86,58.5,60.125,58.5,18513.9625,19041.42625,18536.483333333334,61.611473,19932.543771972654
2025-04-13,5,4,0,22.246129032258064,10.169677419354839,3,96.04,50.26,0,2,2,2025,4,15,103,71.0,29.0,89.0,31.0,6818.84,2785.16,8547.56,2977.24,74.25,56.625,56.916666666666664,7130.969999999999,5438.264999999999,5466.276666666666,96.77358,9294.134859313965
2025-04-13,5,5,0,22.246129032258064,10.169677419354839,4,269.57,141.07,20,1,2,2025,4,15,103,21.0,45.0,95.0,67.0,5572.34,11389.05,24851.76,18030.73,60.25,60.125,63.75,14857.2375,15082.25375,15727.704166666665,90.29287,24340.24884941101
2025-04-13,5,6,0,22.246129032258064,10.169677419354839,2,167.35,87.58,20,3,2,2025,4,15,103,38.0,38.0,20.0,66.0,6202.39,5117.0,3306.16,9502.3,34.0,43.75,55.583333333333336,5124.95,6285.08,7854.824166666666,31.744762,5312.485991096496
2025-04-13,5,7,0,22.246129032258064,10.169677419354839,0,729.45,381.74,10,0,2,2025,4,15,103,47.0,46.0,59.0,39.0,32484.08,30599.46,38799.23,25826.56,59.25,63.625,66.33333333333333,39839.58,43241.11625,45352.526666666665,72.763954,53077.666363906865
2025-04-13,5,8,0,22.246129032258064,10.169677419354839,4,941.46,492.69,15,3,2,2025,4,15,103,94.0,71.0,27.0,51.0,81866.3,59539.81,23925.74,46531.09,55.5,61.125,69.91666666666667,47853.5175,52599.75625,60200.37083333333,24.481188,23048.059085426332
2025-04-13,5,9,0,22.246129032258064,10.169677419354839,2,767.77,401.79,20,1,2,2025,4,15,103,46.0,13.0,104.0,58.0,29915.26,8929.96,77128.93,37573.2,49.25,58.0,61.583333333333336,34991.7475,40213.634999999995,42703.255833333336,67.133354,51542.97534416198
2025-04-13,5,10,0,22.246129032258064,10.169677419354839,1,190.79,99.85,10,2,2,2025,4,15,103,64.0,51.0,80.0,53.0,11923.3,9475.8,13816.35,9268.47,61.25,54.75,51.833333333333336,11176.814999999999,9878.092499999999,9416.001666666667,63.249714,12067.41291454315
2025-04-13,5,11,0,22.246129032258064,10.169677419354839,0,786.83,411.77,0,2,2,2025,4,15,103,99.0,59.0,92.0,24.0,77896.17,46422.97,72388.36,18883.92,76.75,65.5,66.5,60389.2025,51537.365,52324.195,76.30619,60039.99986381531
2025-04-13,5,12,0,22.246129032258064,10.169677419354839,0,464.61,243.14,15,1,2,2025,4,15,103,57.0,45.0,37.0,41.0,25523.93,19446.27,17012.51,16635.15,48.25,51.0,53.5,21286.364999999998,21977.57375,22928.090833333335,42.857616,19912.077167015075
2025-04-13,5,13,0,22.246129032258064,10.169677419354839,1,630.94,330.19,0,0,2,2025,4,15,103,80.0,24.0,72.0,102.0,50475.2,15142.56,45427.68,64355.88,63.0,73.75,67.75,39749.22,46531.825,42746.185,75.912506,47896.23660095215
2025-04-13,5,14,0,22.246129032258064,10.169677419354839,4,882.17,461.66,10,1,2,2025,4,15,103,50.0,53.0,68.0,57.0,41051.89,43925.76,57230.47,50071.7,51.75,53.875,56.333333333333336,43199.744999999995,45539.53,47246.11583333334,49.552673,43713.88184020996
2025-04-13,5,15,0,22.246129032258064,10.169677419354839,1,275.72,144.29,0,1,2,2025,4,15,103,42.0,87.0,38.0,87.0,11580.24,23987.64,10477.36,23987.64,49.5,59.75,57.916666666666664,13648.14,16474.27,15968.783333333335,37.185505,10252.78741470337
2025-04-13,5,16,0,22.246129032258064,10.169677419354839,3,783.45,410.0,5,1,2,2025,4,15,103,66.0,18.0,81.0,26.0,50497.39,13796.26,62493.09,20172.93,58.25,59.375,56.166666666666664,44650.1475,45238.9675,42738.68666666667,76.92756,60268.896019363405
2025-04-13,5,17,0,22.246129032258064,10.169677419354839,1,641.44,335.68,10,0,2,2025,4,15,103,45.0,43.0,30.0,81.0,26018.89,25740.96,18267.67,48873.28,45.75,53.25,46.416666666666664,26928.065,31569.08,27561.1875,48.533024,31131.022808227543
2025-04-13,5,18,0,22.246129032258064,10.169677419354839,2,238.66,124.9,15,0,2,2025,4,15,103,78.0,53.0,66.0,80.0,16149.83,11807.47,13881.08,17091.19,63.25,67.5,57.666666666666664,13702.57,14864.02,12734.561666666663,61.599873,14701.42559211731
2025-04-13,5,19,0,22.246129032258064,10.169677419354839,1,399.16,208.89,20,2,2,2025,4,15,103,68.0,57.0,84.0,49.0,24049.25,21175.52,27548.28,15739.48,74.25,57.875,64.58333333333333,26352.255,20302.838750000003,22447.341666666664,83.396675,33288.61683685303
2025-04-13,5,20,0,22.246129032258064,10.169677419354839,4,348.73,182.5,0,3,2,2025,4,15,103,41.0,25.0,44.0,35.0,14297.93,8718.25,15344.12,12205.55,32.0,42.0,52.75,11159.36,14646.66,18395.5075,27.631025,9635.767457866668
2025-04-13,6,1,0,22.246129032258064,10.169677419354839,1,653.27,341.87,0,1,0,2025,4,15,103,32.0,73.0,69.0,45.0,20904.64,47688.71,45075.63,29397.15,58.75,51.125,49.75,38379.6125,33398.42875,32500.1825,71.870255,46950.6811680603
2025-04-13,6,2,0,22.246129032258064,10.169677419354839,0,158.52,82.96,10,0,0,2025,4,15,103,43.0,92.0,73.0,96.0,6408.99,14113.48,11196.85,13872.71,59.25,64.0,64.08333333333333,8988.6275,9555.802500000002,9637.625000000002,52.478172,8318.839873352052
2025-04-13,6,3,0,22.246129032258064,10.169677419354839,0,323.52,169.31,5,2,0,2025,4,15,103,52.0,23.0,40.0,20.0,16103.09,7229.56,12324.16,6423.56,38.5,45.0,48.166666666666664,12006.3625,14071.42,15160.222500000002,41.04343,13278.370579833983
2025-04-13,6,4,0,22.246129032258064,10.169677419354839,3,96.04,50.26,0,2,0,2025,4,15,103,79.0,22.0,35.0,93.0,7587.16,2112.88,3361.4,8931.72,48.5,60.5,65.16666666666667,4657.94,5810.42,6258.606666666667,45.83129,4401.6372067260745
2025-04-13,6,5,0,22.246129032258064,10.169677419354839,4,269.57,141.07,20,1,0,2025,4,15,103,45.0,91.0,25.0,48.0,11301.26,21011.3,5526.88,12254.85,50.75,54.375,58.166666666666664,11853.0575,13381.408749999999,14399.550833333335,32.937145,8878.866240501404
2025-04-13,6,6,0,22.246129032258064,10.169677419354839,2,167.35,87.58,20,3,0,2025,4,15,103,32.0,95.0,49.0,108.0,4517.3,14552.13,7061.09,17174.53,52.0,64.875,64.83333333333333,7723.697499999999,10027.76875,9957.290833333334,40.20847,6728.88735256195
2025-04-13,6,7,0,22.246129032258064,10.169677419354839,0,729.45,381.74,10,0,0,2025,4,15,103,45.0,78.0,52.0,33.0,31347.27,54448.54,37188.94,23135.12,50.0,53.125,51.0,35089.7275,37618.68375,36018.67583333333,41.455803,30239.93543815613
2025-04-13,6,8,0,22.246129032258064,10.169677419354839,4,941.46,492.69,15,3,0,2025,4,15,103,24.0,66.0,105.0,45.0,21998.44,59278.55,85275.15,37758.18,69.5,58.375,56.166666666666664,60771.802500000005,50278.82375,47909.50333333333,93.20765,87751.2734449768
2025-04-13,6,9,0,22.246129032258064,10.169677419354839,2,767.77,401.79,20,1,0,2025,4,15,103,22.0,64.0,105.0,90.0,14590.6,41723.65,69889.31,55778.69,71.75,73.75,71.0,46295.7475,47556.5025,47431.51499999999,98.137276,75346.85616096496
2025-04-13,6,10,0,22.246129032258064,10.169677419354839,1,190.79,99.85,10,2,0,2025,4,15,103,21.0,42.0,70.0,113.0,3770.07,7736.94,13217.77,20949.44,41.75,54.25,47.833333333333336,7772.58,10094.154999999999,8849.939166666667,49.582474,9459.840167694092
2025-04-13,6,11,0,22.246129032258064,10.169677419354839,0,786.83,411.77,0,2,0,2025,4,15,103,115.0,44.0,24.0,64.0,90485.45,34620.52,18883.92,50357.12,54.25,61.75,60.916666666666664,42685.5275,48586.7525,47931.06083333333,30.06884,23659.06539833069
2025-04-13,6,12,0,22.246129032258064,10.169677419354839,0,464.61,243.14,15,1,0,2025,4,15,103,33.0,72.0,91.0,32.0,14066.75,29480.41,36356.42,12708.52,69.5,60.375,61.666666666666664,28607.8925,25223.756250000002,26263.700833333332,87.10746,40470.99700080872
2025-04-13,6,13,0,22.246129032258064,10.169677419354839,1,630.94,330.19,0,0,0,2025,4,15,103,74.0,96.0,44.0,83.0,46689.56,60570.24,27761.36,52368.02,64.5,70.75,68.58333333333333,40695.63,44639.005,43271.96833333333,41.559807,26221.744517364503
2025-04-13,6,14,0,22.246129032258064,10.169677419354839,4,882.17,461.66,10,1,0,2025,4,15,103,42.0,64.0,38.0,76.0,33606.39,56431.96,32478.88,65601.14,41.0,41.5,47.75,34957.795,35267.165,40144.357500000006,31.162909,27490.983039150236
2025-04-13,6,15,0,22.246129032258064,10.169677419354839,1,275.72,144.29,0,1,0,2025,4,15,103,58.0,35.0,106.0,47.0,15991.76,9650.2,29226.32,12958.84,74.5,74.125,70.0,20541.14,20437.745,19300.4,101.46706,27976.496755981447
2025-04-13,6,16,0,22.246129032258064,10.169677419354839,3,783.45,410.0,5,1,0,2025,4,15,103,87.0,91.0,47.0,18.0,65386.76,70846.23,36161.24,13785.3,77.5,68.125,69.66666666666667,59210.305,51935.6,53292.94666666666,67.75836,53085.28856506348
2025-04-13,6,17,0,22.246129032258064,10.169677419354839,1,641.44,335.68,10,0,0,2025,4,15,103,37.0,59.0,97.0,27.0,22237.15,34153.91,61633.65,16285.53,64.25,60.5,60.666666666666664,39352.37,36967.075,36787.66916666667,76.04811,48780.30029541016
2025-04-13,6,18,0,22.246129032258064,10.169677419354839,2,238.66,124.9,15,0,0,2025,4,15,103,30.0,35.0,46.0,73.0,6332.77,7172.31,10177.7,15154.43,43.25,52.5,55.0,9279.9725,11222.83,12169.346666666666,53.71221,12818.956422576905
2025-04-13,6,19,0,22.246129032258064,10.169677419354839,1,399.16,208.89,20,2,0,2025,4,15,103,44.0,60.0,67.0,75.0,14667.26,19654.65,25915.19,28630.97,54.25,59.875,61.416666666666664,19242.3875,21577.505,22082.784166666665,57.673965,23021.14005065918
2025-04-13,6,20,0,22.246129032258064,10.169677419354839,4,348.73,182.5,0,3,0,2025,4,15,103,30.0,48.0,72.0,18.0,10461.9,16739.04,25108.56,6277.14,59.5,60.125,61.416666666666664,20749.434999999998,20967.39125,21417.834166666667,83.27063,29038.966759033203
2025-04-13,7,1,0,22.246129032258064,10.169677419354839,1,653.27,341.87,0,1,0,2025,4,15,103,46.0,96.0,38.0,59.0,30050.42,62713.92,24824.26,38542.93,68.0,65.75,57.833333333333336,44422.36,42952.5025,37780.78166666667,66.51278,43450.8032913971
2025-04-13,7,2,0,22.246129032258064,10.169677419354839,0,158.52,82.96,10,0,0,2025,4,15,103,88.0,20.0,79.0,102.0,12663.31,2944.28,11999.66,14990.25,61.5,69.75,63.75,9229.455,10551.4525,9689.461666666668,64.49086,10223.09112487793
2025-04-13,7,3,0,22.246129032258064,10.169677419354839,0,323.52,169.31,5,2,0,2025,4,15,103,80.0,67.0,51.0,64.0,25528.2,21628.25,16022.67,20588.08,74.75,75.25,67.41666666666667,23829.969999999998,23957.471250000002,21387.70666666667,80.40928,26014.009899902343
2025-04-13,7,4,0,22.246129032258064,10.169677419354839,3,96.04,50.26,0,2,0,2025,4,15,103,26.0,28.0,20.0,48.0,2497.04,2689.12,1920.8,4609.92,38.5,48.25,44.416666666666664,3697.54,4633.93,4265.776666666668,49.904232,4792.802443695069
2025-04-13,7,5,0,22.246129032258064,10.169677419354839,4,269.57,141.07,20,1,0,2025,4,15,103,56.0,58.0,67.0,33.0,13366.27,15155.0,17658.32,7923.75,57.25,55.875,61.916666666666664,14465.1675,13794.151249999999,15134.289166666667,55.32658,14914.386183433533
2025-04-13,7,6,0,22.246129032258064,10.169677419354839,2,167.35,87.58,20,3,0,2025,4,15,103,74.0,44.0,27.0,107.0,10701.11,7010.74,3892.76,16748.43,57.0,62.625,56.583333333333336,8829.8,9520.67125,8691.036666666665,53.889893,9018.473522949218
2025-04-13,7,7,0,22.246129032258064,10.169677419354839,0,729.45,381.74,10,0,0,2025,4,15,103,54.0,35.0,39.0,73.0,36205.28,23388.65,27275.53,52511.76,47.25,49.0,51.666666666666664,31973.3375,33534.21000000001,35337.44583333334,51.617428,37652.33272762299
2025-04-13,7,8,0,22.246129032258064,10.169677419354839,4,941.46,492.69,15,3,0,2025,4,15,103,83.0,45.0,64.0,62.0,67529.0,38388.03,54531.74,56097.77,65.5,66.875,70.5,55655.89,58163.85,61031.39083333334,66.98597,63064.61088638306
2025-04-13,7,9,0,22.246129032258064,10.169677419354839,2,767.77,401.79,20,1,0,2025,4,15,103,99.0,62.0,106.0,98.0,66403.88,43732.58,80419.01,67537.18,74.75,68.0,70.0,52721.6025,47322.399999999994,47508.815833333334,70.07489,53801.398400268554
2025-04-13,7,10,0,22.246129032258064,10.169677419354839,1,190.79,99.85,10,2,0,2025,4,15,103,37.0,72.0,29.0,89.0,6619.51,12616.56,5418.03,16945.12,63.0,62.25,59.583333333333336,11379.0125,11327.04125,10806.015833333333,72.15777,13766.98060432434
2025-04-13,7,11,0,22.246129032258064,10.169677419354839,0,786.83,411.77,0,2,0,2025,4,15,103,33.0,51.0,25.0,75.0,25965.39,40128.33,19670.75,59012.25,33.75,52.375,59.5,26555.5125,41210.221249999995,46816.385,28.652094,22544.327033367157
2025-04-13,7,12,0,22.246129032258064,10.169677419354839,0,464.61,243.14,15,1,0,2025,4,15,103,74.0,34.0,64.0,29.0,33459.2,14815.12,25758.01,12231.61,53.0,53.0,56.166666666666664,22974.025,22130.9725,23461.797499999997,50.101757,23277.777342796326
2025-04-13,7,13,0,22.246129032258064,10.169677419354839,1,630.94,330.19,0,0,0,2025,4,15,103,96.0,64.0,43.0,54.0,60570.24,40380.16,27130.42,34070.76,62.75,59.875,64.75,39591.485,37777.5325,40853.365,46.606373,29405.82487541199
2025-04-13,7,14,0,22.246129032258064,10.169677419354839,4,882.17,461.66,10,1,0,2025,4,15,103,48.0,21.0,86.0,83.0,39091.21,17126.89,70205.57,69950.42,48.75,54.5,57.333333333333336,40235.082500000004,45232.42875,47648.48083333333,59.64605,52617.955486984254
2025-04-13,7,15,0,22.246129032258064,10.169677419354839,1,275.72,144.29,0,1,0,2025,4,15,103,75.0,43.0,75.0,33.0,20679.0,11855.96,20679.0,9098.76,58.5,58.5,63.666666666666664,16129.619999999999,16129.619999999999,17554.173333333332,58.014175,15995.668445434572
2025-04-13,7,16,0,22.246129032258064,10.169677419354839,3,783.45,410.0,5,1,0,2025,4,15,103,64.0,25.0,61.0,28.0,49665.03,19409.15,46734.25,21359.67,46.25,38.25,47.333333333333336,35721.795,29206.746249999997,36124.20250000001,48.02708,37626.81624584198
2025-04-13,7,17,0,22.246129032258064,10.169677419354839,1,641.44,335.68,10,0,0,2025,4,15,103,62.0,86.0,50.0,72.0,37239.93,54854.38,31183.47,41992.23,64.5,60.0,61.25,40354.792499999996,37052.94375,37819.13166666667,54.010807,34644.69206604004
2025-04-13,7,18,0,22.246129032258064,10.169677419354839,2,238.66,124.9,15,0,0,2025,4,15,103,34.0,37.0,51.0,58.0,7699.91,8002.63,10831.0,13027.41,45.0,54.375,59.166666666666664,10003.86,12142.82875,13040.938333333334,56.041985,13374.98003463745
2025-04-13,7,19,0,22.246129032258064,10.169677419354839,1,399.16,208.89,20,2,0,2025,4,15,103,61.0,21.0,64.0,52.0,21331.77,7891.48,25311.7,20694.1,51.75,50.125,56.5,19610.4775,18345.4775,20511.948333333334,65.47358,26134.433955993652
2025-04-13,7,20,0,22.246129032258064,10.169677419354839,4,348.73,182.5,0,3,0,2025,4,15,103,60.0,16.0,43.0,87.0,20923.8,5579.68,14995.39,30339.51,43.75,53.25,52.583333333333336,15256.9375,18569.872499999998,18337.385833333334,52.22411,18212.113758125306
2025-04-13,8,1,0,22.246129032258064,10.169677419354839,1,653.27,341.87,0,1,0,2025,4,15,103,31.0,34.0,62.0,49.0,20251.37,22211.18,40502.74,32010.23,39.25,46.5,51.583333333333336,25640.847499999996,30377.055,33697.84416666666,46.615078,30452.23198703766
2025-04-13,8,2,0,22.246129032258064,10.169677419354839,0,158.52,82.96,10,0,0,2025,4,15,103,27.0,44.0,109.0,18.0,4088.87,6579.28,16768.47,2702.06,59.25,62.125,57.083333333333336,8943.225,9427.806250000001,8647.021666666666,84.22648,13351.581383972169
2025-04-13,8,3,0,22.246129032258064,10.169677419354839,0,323.52,169.31,5,2,0,2025,4,15,103,43.0,43.0,106.0,65.0,13675.02,13249.1,33033.32,20529.66,61.75,60.625,58.583333333333336,19303.995,19043.3725,18487.980833333335,82.22885,26602.677978515625
2025-04-13,8,4,0,22.246129032258064,10.169677419354839,3,96.04,50.26,0,2,0,2025,4,15,103,26.0,74.0,49.0,55.0,2497.04,7106.96,4705.96,5282.2,45.5,47.0,49.75,4369.820000000001,4513.879999999999,4777.99,36.475403,3503.0976879882815
2025-04-13,8,5,0,22.246129032258064,10.169677419354839,4,269.57,141.07,20,1,0,2025,4,15,103,36.0,108.0,102.0,66.0,9635.04,28953.7,26368.66,15080.84,67.0,63.0,69.83333333333333,17707.949999999997,16155.72875,17143.78666666667,57.641354,15538.379691886901
2025-04-13,8,6,0,22.246129032258064,10.169677419354839,2,167.35,87.58,20,3,0,2025,4,15,103,82.0,49.0,61.0,73.0,12853.99,7701.07,9052.59,10522.43,58.0,65.125,61.833333333333336,8818.19,9641.2925,9075.509166666667,50.792534,8500.130543899535
2025-04-13,8,7,0,22.246129032258064,10.169677419354839,0,729.45,381.74,10,0,0,2025,4,15,103,105.0,70.0,38.0,79.0,74169.11,49066.58,27355.2,54915.1,70.75,71.5,66.66666666666667,49404.615000000005,49016.052500000005,45946.91583333334,56.02342,40866.2825712204
2025-04-13,8,8,0,22.246129032258064,10.169677419354839,4,941.46,492.69,15,3,0,2025,4,15,103,39.0,46.0,83.0,102.0,33539.4,43270.82,70742.08,90728.43,51.5,56.0,56.583333333333336,44632.2375,49150.76375,48703.47583333334,60.143867,56623.04548965454
2025-04-13,8,9,0,22.246129032258064,10.169677419354839,2,767.77,401.79,20,1,0,2025,4,15,103,31.0,28.0,35.0,75.0,20766.94,17477.19,24942.13,52479.51,43.25,63.875,62.25,29502.86,44645.07125,43226.931666666664,54.954914,42192.73439319611
2025-04-13,8,10,0,22.246129032258064,10.169677419354839,1,190.79,99.85,10,2,0,2025,4,15,103,85.0,43.0,21.0,58.0,15507.05,7803.24,3841.71,10075.31,46.25,52.75,56.75,8345.997500000001,9499.431250000001,10319.164166666667,28.243784,5388.6315399742125
2025-04-13,8,11,0,22.246129032258064,10.169677419354839,0,786.83,411.77,0,2,0,2025,4,15,103,47.0,73.0,38.0,60.0,36981.01,57438.59,29899.54,47209.8,49.25,50.75,53.5,38751.3775,39931.6225,42095.405,38.30118,30136.5188703537
2025-04-13,8,12,0,22.246129032258064,10.169677419354839,0,464.61,243.14,15,1,0,2025,4,15,103,30.0,95.0,22.0,24.0,12130.67,42974.77,8930.32,10694.21,60.75,54.5,56.833333333333336,27151.92,24215.911249999997,24947.123333333333,60.166073,27953.7591047287
2025-04-13,8,13,0,22.246129032258064,10.169677419354839,1,630.94,330.19,0,0,0,2025,4,15,103,50.0,93.0,67.0,40.0,31547.0,58677.42,42272.98,25237.6,67.5,67.25,63.5,42588.45,42430.715,40064.689999999995,62.105553,39184.877403717044
2025-04-13,8,14,0,22.246129032258064,10.169677419354839,4,882.17,461.66,10,1,0,2025,4,15,103,42.0,69.0,28.0,39.0,34927.09,56391.09,22583.73,31420.25,42.75,39.25,43.916666666666664,34837.47,32035.28875,35844.39916666666,27.311054,24092.992709846494
2025-04-13,8,15,0,22.246129032258064,10.169677419354839,1,275.72,144.29,0,1,0,2025,4,15,103,52.0,104.0,96.0,81.0,14337.44,28674.88,26469.12,22333.32,87.0,75.5,76.83333333333333,23987.64,20816.86,21184.486666666668,93.906494,25891.898564453128
2025-04-13,8,16,0,22.246129032258064,10.169677419354839,3,783.45,410.0,5,1,0,2025,4,15,103,53.0,44.0,28.0,63.0,39795.91,34213.94,21254.59,49272.11,50.5,59.25,61.5,38169.520000000004,45175.997500000005,46935.225000000006,51.674885,40484.688493537906
2025-04-13,8,17,0,22.246129032258064,10.169677419354839,1,641.44,335.68,10,0,0,2025,4,15,103,49.0,18.0,21.0,21.0,28971.54,11497.63,12519.86,12575.28,31.25,48.75,58.583333333333336,18858.0275,29519.76625,35685.21,23.705002,15205.33637451172
2025-04-13,8,18,0,22.246129032258064,10.169677419354839,2,238.66,124.9,15,0,0,2025,4,15,103,56.0,66.0,31.0,52.0,12145.56,14702.17,6908.72,12373.75,47.75,41.875,50.583333333333336,10572.56,9402.3475,11429.115,33.071392,7892.818428878784
2025-04-13,8,19,0,22.246129032258064,10.169677419354839,1,399.16,208.89,20,2,0,2025,4,15,103,102.0,86.0,97.0,78.0,37961.8,33113.23,34752.75,26294.18,81.25,68.5,54.833333333333336,30007.4975,24686.08625,19637.595,70.55061,28160.98284606934
2025-04-13,8,20,0,22.246129032258064,10.169677419354839,4,348.73,182.5,0,3,0,2025,4,15,103,83.0,81.0,62.0,42.0,28944.59,28247.13,21621.26,14646.66,63.0,59.375,62.416666666666664,21969.989999999998,20705.84375,21766.564166666667,44.902515,15658.854199409485
2025-04-13,9,1,0,22.246129032258064,10.169677419354839,1,653.27,341.87,0,1,3,2025,4,15,103,68.0,107.0,95.0,30.0,44422.36,69899.89,62060.65,19598.1,82.75,68.375,64.91666666666667,54058.0925,44667.33625,42408.11083333333,74.40009,48603.3488054657
2025-04-13,9,2,0,22.246129032258064,10.169677419354839,0,158.52,82.96,10,0,3,2025,4,15,103,46.0,50.0,36.0,52.0,7156.33,7704.13,5427.26,7749.24,41.0,46.0,53.666666666666664,6257.692500000001,6916.57375,8226.695000000002,31.837517,5046.883160705566
2025-04-13,9,3,0,22.246129032258064,10.169677419354839,0,323.52,169.31,5,2,3,2025,4,15,103,34.0,65.0,62.0,55.0,10487.53,20630.41,19926.15,17395.73,52.0,64.75,67.08333333333333,16451.975,20353.93875,21181.844166666666,51.397335,16628.06583618164
2025-04-13,9,4,0,22.246129032258064,10.169677419354839,3,96.04,50.26,0,2,3,2025,4,15,103,63.0,82.0,53.0,55.0,6050.52,7875.28,5090.12,5282.2,55.75,60.5,54.75,5354.23,5810.42,5258.19,39.107788,3755.911967773438
2025-04-13,9,5,0,22.246129032258064,10.169677419354839,4,269.57,141.07,20,1,3,2025,4,15,103,81.0,36.0,29.0,34.0,20194.59,8332.77,6900.11,8171.0,54.75,50.875,52.0,12833.3275,11901.95625,12302.536666666667,47.92876,12920.15597568512
2025-04-13,9,6,0,22.246129032258064,10.169677419354839,2,167.35,87.58,20,3,3,2025,4,15,103,62.0,45.0,66.0,59.0,9844.15,6859.59,10027.67,9311.88,62.75,66.0,63.416666666666664,9427.1925,10156.87875,9758.741666666665,71.62991,11987.265995788573
